   Compiling reader-content v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-content)
   Compiling reader-storage v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-storage)
   Compiling reader-runtime v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-runtime)
   Compiling reader-ffi v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-ffi)
   Compiling reader-cli v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/tools/reader-cli)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 13.03s
────────────
 Nextest run ID 8206fac3-aba3-4add-84db-503bd13d6183 with nextest profile: default
    Starting 3738 tests across 93 binaries
        PASS [   0.014s] ( 155/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_host_required_via_toc_rule_webview_or_verification
        PASS [   0.015s] ( 156/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_host_required_via_incorrect_referer
        PASS [   0.013s] ( 157/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_preserves_core_bucket_for_plain_200_page
        PASS [   0.017s] ( 158/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_host_required_via_wait_challenge_page
        PASS [   0.014s] ( 159/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_rule_stale_via_missing_toc_api_id_for_html_rule
        PASS [   0.012s] ( 160/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_api_parameter_error
        PASS [   0.014s] ( 161/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_rule_stale_via_stale_source_rule_mismatch
        PASS [   0.013s] ( 162/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_heiyan_detail_page_instead_of_regex_toc
        PASS [   0.017s] ( 163/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_heiyan_mobile_regex_layout_drift
        PASS [   0.014s] ( 164/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_l4_not_found
        PASS [   0.014s] ( 165/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_site_info_error
        PASS [   0.014s] ( 166/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_stale_recording_via_missing_js_http_callback_response
        PASS [   0.014s] ( 167/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_source_unavailable_via_stale_chapter_link_layout
        PASS [   0.013s] ( 168/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_stale_recording_via_unexpanded_template_url
        PASS [   0.017s] ( 169/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_ascii_url_unchanged
        PASS [   0.014s] ( 170/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_double_scheme_http_http
        PASS [   0.015s] ( 171/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_double_scheme_https_https
        PASS [   0.015s] ( 172/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_double_scheme_mixed_case
        PASS [   0.014s] ( 173/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_idn_host_to_punycode
        PASS [   0.014s] ( 174/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_idn_host_preserves_path_and_query
        PASS [   0.017s] ( 175/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_preserves_url_with_comma_in_query
        PASS [   0.013s] ( 176/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_strips_fragment
        PASS [   0.011s] ( 177/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_strips_legado_webview_json_options_no_space
        PASS [   0.016s] ( 178/3738) reader-cli::bin/reader-cli test_source::tests::normalize_url_for_http_strips_legado_webview_json_options
        PASS [   0.014s] ( 179/3738) reader-cli::bin/reader-cli test_source::tests::normalized_recording_url_folds_default_port
        PASS [   0.013s] ( 180/3738) reader-cli::bin/reader-cli test_source::tests::normalized_recording_url_sorts_query_params
        PASS [   0.015s] ( 181/3738) reader-cli::bin/reader-cli test_source::tests::normalized_recording_url_lowercases_host
        PASS [   0.012s] ( 182/3738) reader-cli::bin/reader-cli test_source::tests::offline_host_request_pick_rejects_different_url
        PASS [   0.013s] ( 183/3738) reader-cli::bin/reader-cli test_source::tests::offline_host_request_pick_matches_normalized_url
        PASS [   0.015s] ( 184/3738) reader-cli::bin/reader-cli test_source::tests::offline_host_request_pick_skips_consumed_step
        PASS [   0.013s] ( 185/3738) reader-cli::bin/reader-cli test_source::tests::offline_toc_url_fragment_only_mismatch_is_not_stale_recording
        PASS [   0.014s] ( 186/3738) reader-cli::bin/reader-cli test_source::tests::offline_toc_url_mismatch_is_stale_recording
        PASS [   0.014s] ( 187/3738) reader-cli::bin/reader-cli test_source::tests::parse_cookie_file_loads_entries
        PASS [   0.014s] ( 188/3738) reader-cli::bin/reader-cli test_source::tests::parse_cookie_file_returns_err_on_missing_file
        PASS [   0.015s] ( 189/3738) reader-cli::bin/reader-cli test_source::tests::parse_cookie_file_returns_err_on_bad_json
        PASS [   0.015s] ( 190/3738) reader-cli::bin/reader-cli test_source::tests::paywall_html_with_trial_ended_marker_is_detected
        PASS [   0.012s] ( 191/3738) reader-cli::bin/reader-cli test_source::tests::paywall_html_with_vip_chapter_marker_is_detected
        PASS [   0.013s] ( 192/3738) reader-cli::bin/reader-cli test_source::tests::paywall_json_with_base64_encoded_trial_ended_is_detected
        PASS [   0.014s] ( 193/3738) reader-cli::bin/reader-cli test_source::tests::paywall_json_with_real_chapter_content_not_flagged
        PASS [   0.014s] ( 194/3738) reader-cli::bin/reader-cli test_source::tests::representative_book_keeps_first_when_no_chapter_hint_exists
        PASS [   0.017s] ( 195/3738) reader-cli::bin/reader-cli test_source::tests::preload_cookies_from_file_injects_into_jar
